,entity_label,entity_text
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,the man hours
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,morning
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,some 36 hours
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,morning
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,morning
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,7 p.m. MST
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,long hours
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,5 p.m. ET
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,afternoon
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,24 hours
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,late-night
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,morning
3,TIME,15 minutes
3,TIME,15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,30 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,morning
3,TIME,48-hour
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,morning
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,Tonight
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,hours later
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,5 p.m.
3,TIME,5 p.m.
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,evening
3,TIME,morning
3,TIME,evening
3,TIME,evening
3,TIME,morning
3,TIME,25 minute
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,just minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,hours
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,tonight
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,night
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,24 HOURS
3,TIME,just 24 hours
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,night
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,midnight
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,evening
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,evening
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,evening
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,afternoon
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,evening
3,TIME,5 p.m. ET
3,TIME,evening
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,morning
3,TIME,4:00 p.m.
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
3,TIME,at least 15 minutes
4,NORP,Americans
4,NORP,Americans
4,NORP,AMERICANS
4,NORP,Republicans
4,NORP,Democrat
4,NORP,Americans
4,NORP,Americans
4,NORP,AMERICANS
4,NORP,Republicans
4,NORP,Democrat
4,NORP,American
4,NORP,Republicans
4,NORP,Republican
4,NORP,Montanans
4,NORP,Haitians
4,NORP,Republicans
4,NORP,Democratic
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,American
4,NORP,Republicans
4,NORP,American
4,NORP,Americans
4,NORP,Afghan
4,NORP,American
4,NORP,American
4,NORP,Republican
4,NORP,Republican
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,R
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republicans
4,NORP,American
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,Republicans
4,NORP,Americans
4,NORP,Republicans
4,NORP,American
4,NORP,Republican
4,NORP,Republicans
4,NORP,Americans
4,NORP,Republican
4,NORP,Democrats
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Americans
4,NORP,Republican
4,NORP,Democrats
4,NORP,Republican
4,NORP,Democratic
4,NORP,Republican
4,NORP,Democrat
4,NORP,Democrats
4,NORP,Americans
4,NORP,Democratic
4,NORP,Floridians
4,NORP,Democrats
4,NORP,Republican
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Americans
4,NORP,Republican
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republican
4,NORP,Republican
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Americans
4,NORP,Democrats
4,NORP,Ukrainian
4,NORP,Republican
4,NORP,Thai
4,NORP,Thai
4,NORP,NEW YORKERS
4,NORP,Republicans
4,NORP,Republican
4,NORP,Marines
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,anti-Muslim
4,NORP,Democratic
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Democrat
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Republicans
4,NORP,R
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Democratic
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Americans
4,NORP,Americans
4,NORP,FAUCI
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,FAUCI
4,NORP,Americans
4,NORP,Democrat
4,NORP,NYPD
4,NORP,Democratic
4,NORP,American
4,NORP,Republican
4,NORP,North American
4,NORP,North American
4,NORP,American
4,NORP,American
4,NORP,Republican
4,NORP,North American
4,NORP,North American
4,NORP,American
4,NORP,American
4,NORP,Republican
4,NORP,Democrats
4,NORP,Republicans
4,NORP,American
4,NORP,Democrats
4,NORP,Americans
4,NORP,Republican
4,NORP,Democratic
4,NORP,American
4,NORP,Republicans
4,NORP,REPUBLICAN
4,NORP,Republican
4,NORP,Republican
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Democrat
4,NORP,Republican
4,NORP,Republican
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Democrats
4,NORP,New Yorkers
4,NORP,Democrats
4,NORP,Republican
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Americans
4,NORP,New Yorkers
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Alabamians
4,NORP,Americans
4,NORP,un-American
4,NORP,Americans
4,NORP,Oklahomans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,South African
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,American
4,NORP,Americans
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Democratic
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Chinese
4,NORP,Chinese
4,NORP,Americans
4,NORP,Chinese
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Americans
4,NORP,Republicans
4,NORP,Independents
4,NORP,Democrats
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,American
4,NORP,African
4,NORP,American
4,NORP,African
4,NORP,Physician
4,NORP,Israeli
4,NORP,Israeli
4,NORP,Israeli
4,NORP,Israelis
4,NORP,African
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Americans
4,NORP,Guatemalan
4,NORP,Americans
4,NORP,Mexican
4,NORP,Mexican
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Democrat
4,NORP,Republican
4,NORP,Floridians
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Americans
4,NORP,Republican
4,NORP,Councilman
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,American
4,NORP,Republicans
4,NORP,FAUCI
4,NORP,Americans
4,NORP,FAUCI
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democrat
4,NORP,Democrat
4,NORP,Republican
4,NORP,Republican
4,NORP,Floridians
4,NORP,Floridians
4,NORP,Republican
4,NORP,’s
4,NORP,Democrats
4,NORP,republican
4,NORP,Democrat
4,NORP,Floridians
4,NORP,Democratic
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Republicans
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,American
4,NORP,Republican
4,NORP,Democrat
4,NORP,American
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republican
4,NORP,American
4,NORP,American
4,NORP,Republican
4,NORP,Republican
4,NORP,Republican
4,NORP,Democratic
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democratic
4,NORP,Chinese
4,NORP,Chinese
4,NORP,Tibetans
4,NORP,Republicans
4,NORP,Uyghur Muslims
4,NORP,Republican
4,NORP,Texans
4,NORP,European
4,NORP,Austrians
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Christian
4,NORP,Americans
4,NORP,Republican
4,NORP,Democratic
4,NORP,Chinese
4,NORP,Democratic
4,NORP,Chinese
4,NORP,Chinese
4,NORP,Americans
4,NORP,Democratic
4,NORP,Republican
4,NORP,Republican
4,NORP,Democrat
4,NORP,Americans
4,NORP,Democratic
4,NORP,Democrats
4,NORP,Republicans
4,NORP,American
4,NORP,American
4,NORP,Democratic
4,NORP,Democrat
4,NORP,American
4,NORP,Republican
4,NORP,Republicans
4,NORP,Democratic
4,NORP,Republican
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Republican
4,NORP,Republican
4,NORP,Democrats
4,NORP,Democrats
4,NORP,American
4,NORP,American
4,NORP,Americans
4,NORP,Republican
4,NORP,American
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,Republican
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Americans
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Democrats
4,NORP,pre-K.
4,NORP,Democrats
4,NORP,Republican
4,NORP,Democratic
4,NORP,Republican
4,NORP,Democratic
4,NORP,American
4,NORP,Republicans
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republican
4,NORP,Republican
4,NORP,Republican
4,NORP,Republican
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,Republican
4,NORP,Americans
4,NORP,Democrat
4,NORP,Republican
4,NORP,Ranch
4,NORP,Republican
4,NORP,Republicans
4,NORP,R
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democratic
4,NORP,Indian Tribe
4,NORP,Indian Tribe
4,NORP,Republican
4,NORP,Republicans
4,NORP,Haines
4,NORP,Republican
4,NORP,Republican
4,NORP,Indian Tribe
4,NORP,Indian Tribe
4,NORP,Republican
4,NORP,Americans
4,NORP,American
4,NORP,Republican
4,NORP,Djansezian
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Americans
4,NORP,American
4,NORP,Arizonans
4,NORP,Arizonans
4,NORP,Republican
4,NORP,Republican
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Republican
4,NORP,American
4,NORP,American
4,NORP,Republican
4,NORP,Christian
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Republican
4,NORP,Ivermectin
4,NORP,Republican
4,NORP,Ivermectin
4,NORP,Republican
4,NORP,Democratic
4,NORP,Republicans
4,NORP,Mayorkas
4,NORP,Americans
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Americans
4,NORP,Republican
4,NORP,Californians
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Mayorkas
4,NORP,Mayorkas
4,NORP,American
4,NORP,Republican
4,NORP,Jamaican
4,NORP,Patch
4,NORP,Republican
4,NORP,Kenyan
4,NORP,Canadian
4,NORP,Mexican
4,NORP,Republicans
4,NORP,Americans
4,NORP,Republican
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Congressional
4,NORP,Republicans
4,NORP,Democrat
4,NORP,Canadian
4,NORP,Americans
4,NORP,Canadian
4,NORP,Canadian
4,NORP,Americans
4,NORP,Canadians
4,NORP,Americans
4,NORP,Canadians
4,NORP,Mexican
4,NORP,Republicans
4,NORP,Canadian
4,NORP,Canadians
4,NORP,Montanans
4,NORP,Republican
4,NORP,American
4,NORP,Americans
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,French
4,NORP,Republican
4,NORP,American
4,NORP,Republican
4,NORP,Americans
4,NORP,Republican
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Democratic
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,Asians
4,NORP,American Indians
4,NORP,Asian
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Republicans
4,NORP,Republican
4,NORP,Idaho Statesman
4,NORP,Republican
4,NORP,Civilian
4,NORP,Democrat
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Democratic
4,NORP,Republican
4,NORP,Nazi
4,NORP,Republicans
4,NORP,Republican
4,NORP,Americans
4,NORP,American
4,NORP,American
4,NORP,Americans
4,NORP,Republican
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Claritin
4,NORP,Americans
4,NORP,Catholics
4,NORP,Catholics
4,NORP,Archdiocese
4,NORP,American
4,NORP,Democratic
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democrat
4,NORP,African
4,NORP,Italian
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Haitian
4,NORP,Congressional
4,NORP,Democrats
4,NORP,Americans
4,NORP,Haitian
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,American
4,NORP,Americans
4,NORP,Haitian
4,NORP,Americans
4,NORP,Americans
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Americans
4,NORP,Democratic
4,NORP,Americans
4,NORP,Americans
4,NORP,Chinese
4,NORP,Chinese
4,NORP,New Yorkers
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Democrat
4,NORP,Democrat
4,NORP,Democrat
4,NORP,Republicans
4,NORP,Republican
4,NORP,Virginians
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Republican
4,NORP,American
4,NORP,Republican
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,American
4,NORP,Republicans
4,NORP,Americans
4,NORP,Republican
4,NORP,Fauci
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,EVENT,Covid
4,NORP,Democrat
4,NORP,Democratic
4,NORP,Republican
4,NORP,Americans
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Republicans
4,NORP,Americans
4,NORP,Republicans
4,NORP,American
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democrat
4,NORP,Democrats
4,NORP,Americans
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Democrats
4,NORP,Americans
4,NORP,Americans
4,NORP,Democratic
4,NORP,Democrats
4,NORP,Republican
4,NORP,Democrats
4,NORP,Democrats
4,NORP,Republican
4,NORP,Republican
4,NORP,Republican
4,NORP,Republican
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Republicans
4,NORP,Democratic
4,NORP,Republican
4,NORP,Democrats
4,NORP,Republican
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Democratic
4,NORP,Americans
4,NORP,Americans
4,NORP,Democrats
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,Republican
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,American
4,NORP,American
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republicans
4,NORP,Democratic
4,NORP,Republican
4,NORP,Democrats
4,NORP,Republican
4,NORP,Americans
4,NORP,Texans
4,NORP,Floridians
4,NORP,Republicans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Republican
4,NORP,Republican
4,NORP,Republicans
4,NORP,Republican
4,NORP,American
4,NORP,Americans
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Republican
4,NORP,Texans
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Republican
4,NORP,Republican
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,Americans
4,NORP,American
4,NORP,Americans
4,NORP,Americans
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,AndrewMark.Miller@Fox.com
4,NORP,Democrats
4,NORP,Republicans
4,NORP,Chinese
4,NORP,Chinese
4,NORP,Chinese
4,NORP,Americans
4,NORP,DEMOCRATS
4,NORP,Central Asian
4,NORP,Marist
4,NORP,Marist
4,NORP,American
4,NORP,Americans
4,NORP,Marist
4,NORP,Democrats
4,NORP,Republican
4,NORP,Americans
4,NORP,Republicans
4,NORP,Democrats
4,NORP,Afghan
4,NORP,Americans
4,NORP,Central Asian
4,NORP,Americans
4,NORP,AndrewMark.Miller@Fox.com
5,CARDINAL,500 million
5,CARDINAL,five
5,CARDINAL,a half a million
5,CARDINAL,500 million
5,CARDINAL,five
5,CARDINAL,a half a million
5,CARDINAL,12
5,CARDINAL,two
5,CARDINAL,three
5,CARDINAL,100
5,CARDINAL,four
5,CARDINAL,seven
5,CARDINAL,one
5,CARDINAL,1-10
5,CARDINAL,nine
5,CARDINAL,10
5,CARDINAL,10
5,CARDINAL,eight
5,CARDINAL,one
5,CARDINAL,three
5,CARDINAL,12
5,CARDINAL,seven
5,CARDINAL,one
5,CARDINAL,1-10
5,CARDINAL,nine
5,CARDINAL,10
5,CARDINAL,10
5,CARDINAL,eight
5,CARDINAL,one
5,CARDINAL,three
5,CARDINAL,12
5,CARDINAL,all five hundred million
5,CARDINAL,one
5,CARDINAL,all five hundred million
5,CARDINAL,one
5,CARDINAL,thousands
5,CARDINAL,nearly 500
5,CARDINAL,fewer than a dozen
5,CARDINAL,Five
5,CARDINAL,two
5,CARDINAL,over 100
5,CARDINAL,two
5,CARDINAL,three
5,CARDINAL,Five
5,CARDINAL,two
5,CARDINAL,over 100
5,CARDINAL,two
5,CARDINAL,three
5,CARDINAL,four
5,CARDINAL,four
5,CARDINAL,three
5,CARDINAL,Millions
5,CARDINAL,Nearly two dozen
5,CARDINAL,23
5,CARDINAL,at least one
5,CARDINAL,More than 200 million
5,CARDINAL,one
5,CARDINAL,"1,000"
5,CARDINAL,nearly three-quarters
5,CARDINAL,about the 50 million
5,CARDINAL,"20,000"
5,CARDINAL,one
5,CARDINAL,eight
5,CARDINAL,One
5,CARDINAL,at least 100
5,CARDINAL,thousands
5,CARDINAL,three
5,CARDINAL,three
5,CARDINAL,"1,000"
5,CARDINAL,hundreds of millions
5,CARDINAL,billions
5,CARDINAL,thousands
5,CARDINAL,half
5,CARDINAL,one
5,CARDINAL,hundreds
5,CARDINAL,thousands
5,CARDINAL,half
5,CARDINAL,"80,000"
5,CARDINAL,nearly 80 million
5,CARDINAL,"803,000"
5,CARDINAL,two
5,CARDINAL,two
5,CARDINAL,"119,500"
5,CARDINAL,"156,754"
5,CARDINAL,"about 117,000"
5,CARDINAL,"1,866"
5,CARDINAL,"102,652"
5,CARDINAL,an extra 10
5,CARDINAL,four
5,CARDINAL,100
5,CARDINAL,"131,000"
5,CARDINAL,Five
5,CARDINAL,"90,000"
5,CARDINAL,"an estimated 92,455"
5,CARDINAL,one
5,CARDINAL,two-thirds
5,CARDINAL,approximately 3 million
5,CARDINAL,just over 100
5,CARDINAL,"100,000"
5,CARDINAL,nearly six
5,CARDINAL,14
5,CARDINAL,two
5,CARDINAL,Tens of millions
5,CARDINAL,at least 100
5,CARDINAL,three
5,CARDINAL,More than four-fifths
5,CARDINAL,at least one
5,CARDINAL,"more than 800,000"
5,CARDINAL,three
5,CARDINAL,5
5,CARDINAL,12
5,CARDINAL,100
5,CARDINAL,84 million
5,CARDINAL,"6,500"
5,CARDINAL,"250,000"
5,CARDINAL,27
5,CARDINAL,three
5,CARDINAL,three
5,CARDINAL,more than 17 million
5,CARDINAL,"about 76,000"
5,CARDINAL,four
5,CARDINAL,about half
5,CARDINAL,10
5,CARDINAL,14
5,CARDINAL,25
5,CARDINAL,14
5,CARDINAL,two
5,CARDINAL,millions
