entity_label,entity_text
GPE,China
GPE,New Hampshire's
GPE,Louisiana
GPE,Louisiana
GPE,Alabama
GPE,Alaska
GPE,Arkansas
GPE,Arizona
GPE,Florida
GPE,Georgia
GPE,Indiana
GPE,Iowa
GPE,Kansas
GPE,Kentucky
GPE,Mississippi
GPE,Missouri
GPE,Montana
GPE,Nebraska
GPE,North Dakota
GPE,Ohio
GPE,Oklahoma
GPE,South Carolina
GPE,South Dakota
GPE,Tennessee
GPE,Utah
GPE,Wyoming
GPE,West Virginia
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Arizona
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,Florida
GPE,HOUSTON
GPE,New York City
GPE,U.S.
GPE,U.S.
PERSON,Psaki
PERSON,Psaki
GPE,New York City
GPE,New York City
GPE,New York City
GPE,Cincinnati
GPE,Washington
GPE,D.C.
GPE,Philadelphia
GPE,America
GPE,U.S.
GPE,U.S.
GPE,Alaska
PERSON,Palin
GPE,Alaska
GPE,Denver
GPE,Colorado
PERSON,Palin
GPE,Chicago
GPE,Alaska
GPE,Seabrook
GPE,New Hampshire
GPE,Orange
GPE,South Carolina
GPE,Philadelphia
GPE,Pennsylvania
GPE,the West Front
GPE,U.S.
GPE,Washington
PERSON,Psaki
GPE,Zurich
GPE,Switzerland
GPE,"Washington, DC"
GPE,R-Ariz.
GPE,Biggs
GPE,Biggs
GPE,the United States
GPE,the Roosevelt Room
GPE,Washington
GPE,U.S.
GPE,NRA
GPE,NRA
GPE,NRA
GPE,NRA
GPE,NRA
GPE,NRA
GPE,Indianapolis
GPE,Indiana
GPE,the Roosevelt Room
GPE,Washington
GPE,China
GPE,Wuhan
GPE,Hubei province
GPE,China
GPE,D-N.J.
GPE,D-N.J.
GPE,Washington
GPE,D-Mass.
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,US
GPE,Washington
GPE,D-Mass.
PERSON,Warren
GPE,South Africa
GPE,UK
GPE,Bay Shore
GPE,N.Y.
PERSON,Warren
GPE,D-Mass.
GPE,Grimes
GPE,Iowa
GPE,Washington
GPE,D.C.
GPE,US
GPE,Washington
GPE,D.C.
GPE,D.C.
GPE,D.C.
GPE,U.S.
GPE,US
GPE,Washington
GPE,D.C.
GPE,the District of Columbia
GPE,Washington
GPE,New Mexico
GPE,Washington
GPE,the United States
GPE,Charlotte
GPE,North Carolina
GPE,Los Angeles
GPE,California
GPE,Atlanta
GPE,WASHINGTON
GPE,the United States
GPE,Tavares
GPE,Florida
GPE,U.S.
GPE,France
GPE,the United States
GPE,Michigan
GPE,Michigan
GPE,Michigan
GPE,South Africa
GPE,U.S
GPE,U.S.
GPE,TEXAS
GPE,Philadelphia
GPE,U.S.
GPE,New York City
GPE,the City of Los Angeles
GPE,Seattle
GPE,San Francisco
GPE,New Orleans
GPE,Los Angeles County
GPE,Midtown Manhattan
GPE,New Orleans
GPE,New Orleans
GPE,New Orleans
GPE,Seattle
GPE,King County
GPE,Seattle
GPE,Seattle
GPE,New York
GPE,Brooklyn
GPE,New York
GPE,New York
GPE,Los Angeles
GPE,Los Angeles
GPE,New York City
GPE,New York City
GPE,Manhattan
GPE,New York City
GPE,the United States
GPE,Philadelphia
GPE,DR
GPE,MAKARY
GPE,U.S.
GPE,Johannesburg
GPE,South Africa
GPE,U.S.
GPE,New York
GPE,New Jersey
GPE,Massachusetts
GPE,New York
GPE,U.S.
GPE,South Africa
GPE,U.S.
GPE,Texas
GPE,the United States
GPE,Texas
GPE,FLORIDA
GPE,UNITED STATES - 2021/08/09
GPE,U.S.C.
GPE,U.S.C.
GPE,Texas
GPE,Dallas
GPE,Texas
GPE,U.S.
GPE,TEXAS
GPE,Texas
GPE,Texas
GPE,the Roosevelt Room
GPE,Washington
GPE,America
GPE,Washington
GPE,America
GPE,Washington
GPE,Pennsylvania
GPE,U.S.
GPE,Govs
GPE,Wyoming
GPE,Alaska
GPE,Iowa
GPE,Mississippi
GPE,Nebraska
GPE,Washington
GPE,MILITARY
GPE,Wyoming
GPE,Alaska
GPE,Iowa
GPE,Mississippi
GPE,Nebraska
GPE,Perpich
GPE,U.S.
GPE,States
GPE,Oklahoma
GPE,Oklahoma
GPE,Md.
GPE,Oklahoma
GPE,Austin
GPE,Texas
GPE,AMERICA
GPE,Texas
GPE,Austin
GPE,New York
GPE,New York City
GPE,New York
GPE,New York City
GPE,United States
GPE,California
GPE,U.S.
GPE,America
GPE,California
GPE,Texas
GPE,Colorado
GPE,Florida
GPE,Kansas
GPE,U.S.
ORG,Moderna
GPE,Kin
GPE,Japan
GPE,D-Calif.
GPE,D-N.Y.
GPE,R-Calif.
GPE,D-Calif.
GPE,Jordan
GPE,Washington
GPE,U.S.
GPE,US
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,California
GPE,California
GPE,NEW YORK
GPE,Florida
GPE,California
GPE,Fairfax
GPE,Los Angeles
GPE,California
GPE,Washington
GPE,Oregon
GPE,Nevada
GPE,Hawaii
GPE,New Mexico
GPE,Illinois
GPE,New York
GPE,Connecticut
GPE,Washington
GPE,D.C.
GPE,California
GPE,California
GPE,D-N.Y.
GPE,R
GPE,D-Calif.
GPE,Montana
GPE,West Virginia
GPE,D-Calif.
GPE,Washington
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,D-N.Y.
GPE,D-Ill.
GPE,Pelosi
GPE,Texas
GPE,Washington
GPE,Texas
GPE,D-Minn.
GPE,Texas
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,D-Minn.
GPE,Washington
GPE,Colorado
GPE,Colorado
GPE,NEW YORK
GPE,Denver
GPE,Colorado
GPE,Denver
GPE,Colorado
GPE,Colorado
GPE,Boulder
GPE,Colorado
GPE,Colorado
GPE,Colorado
GPE,Denver
GPE,Denver
GPE,Pennsylvania
GPE,Pennsylvania
GPE,New York City
GPE,DR
GPE,Washington
GPE,D.C.
GPE,the United States
GPE,America
GPE,U.S.
GPE,"Washington, DC"
GPE,R
GPE,R-
GPE,Pa.
GPE,R
GPE,Pa.
GPE,D-Mont.
GPE,R
GPE,R-Va.
GPE,South Carolina
GPE,Missouri
GPE,Louisiana
GPE,the District of Columbia
GPE,the US Territories
GPE,Philadelphia
GPE,Kansas
GPE,M.D.
GPE,R-Okla.
GPE,R
GPE,U.S.
GPE,Washington
GPE,US
GPE,Montana
GPE,D-Mont.
GPE,Montana
GPE,D-Calif.
GPE,Tok
GPE,Alaska
GPE,U.S.
GPE,Augusta
GPE,Georgia
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,Alabama
GPE,Georgia
GPE,Idaho
GPE,Kansas
GPE,South Carolina
GPE,Utah
GPE,West Virginia
GPE,U.S.
GPE,Kentucky
GPE,Kentucky
GPE,Ohio
GPE,Tennessee
GPE,Chicago
GPE,Washington
GPE,US
GPE,Washington
GPE,Alabama
GPE,Alabama
GPE,Alabama
GPE,Alabama
GPE,Alabama
GPE,Washington
GPE,U.S.
GPE,Alabama
GPE,China
GPE,"Washington, DC"
GPE,Xi
GPE,America
GPE,America
GPE,Xi
GPE,China
GPE,U.S.
GPE,Washington
GPE,U.S.
PERSON,Psaki
GPE,"Washington, DC"
GPE,the United States
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,the United States
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,South Carolina
GPE,US
GPE,ULCA
GPE,U.S.
GPE,Colorado
GPE,Colorado
GPE,US
GPE,Bethesda
GPE,Maryland
GPE,the United States'
GPE,Colorado
GPE,California
GPE,Washington
GPE,U.S.
GPE,Colorado
GPE,the United States
GPE,California
GPE,Minnesota
GPE,Nigeria
GPE,Lawley
GPE,Johannesburg
GPE,South Africa
GPE,California
GPE,America
GPE,the United States
GPE,U.S.
GPE,Washington
GPE,America
GPE,U.S.
GPE,U.S.
GPE,Bethesda
GPE,Maryland
GPE,America
GPE,U.S.
GPE,Bethesda
GPE,Maryland
GPE,U.S.
GPE,U.S.
GPE,Afghanistan
GPE,the United States
GPE,U.S.
GPE,Washington
GPE,South Africa
GPE,the United States
GPE,South Africa
GPE,California
GPE,U.S.
GPE,the United States
GPE,Minnesota
GPE,New York
PERSON,Psaki
GPE,U.S.
GPE,U.S.
GPE,Kentucky
GPE,D-Calif.
GPE,Washington
GPE,PELOSI
GPE,Pelosi
GPE,WASHINGTON
GPE,U.S.
GPE,U.S.
GPE,"Washington, DC"
GPE,San Francisco
GPE,San Francisco Salon
GPE,Pelosi
GPE,San Francisco
GPE,the United States
GPE,U.S.
GPE,the Roosevelt Room
GPE,Washington
GPE,America
GPE,U.S.
GPE,Wuhan
GPE,China
GPE,China
GPE,U.S.
GPE,Wuhan
GPE,Wuhan
GPE,China
GPE,China
GPE,Wuhan
GPE,China
GPE,Hubei
GPE,U.S.
GPE,the United States
GPE,U.S.
GPE,U.S.
ORG,Moderna
PERSON,Psaki
ORG,Moderna
GPE,South Africa
GPE,the United States
GPE,U.S.
GPE,U.S.
GPE,U.S.
ORG,Moderna
GPE,Netherlands
GPE,Denmark
GPE,Australia
GPE,Canada
GPE,Italy
GPE,Israel
GPE,Hong Kong
GPE,Belgium
GPE,Germany
GPE,Great Britain
GPE,France
GPE,U.S.
GPE,Haiti
GPE,Venezuela
GPE,America
GPE,Tapachula
GPE,Mexico
GPE,UK
GPE,U.S.
GPE,the United States
GPE,Nogales
GPE,Arizona
GPE,Chiapas
GPE,Tapachula
GPE,America
GPE,U.S.
GPE,Mapastepec
GPE,Tapachula
GPE,Washington
GPE,South Africa
GPE,Botswana
GPE,Zimbabwe
GPE,Namibia
GPE,Lesotho
GPE,UK
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,Klain
GPE,Washington
GPE,United States
GPE,America
GPE,US
GPE,China
GPE,the United States
PERSON,Psaki
GPE,"Washington, DC"
GPE,U.S.
ORG,Moderna
GPE,Philadelphia
GPE,Annapolis
GPE,Md.
GPE,U.S.
GPE,Seattle
GPE,Cincinnati
GPE,U.S.
GPE,Florida
GPE,Florida
GPE,FLORIDA
PERSON,Psaki
GPE,Florida
GPE,Florida
PERSON,Psaki
GPE,the United States
GPE,Los Angeles County Public Health
GPE,Los Angeles County
GPE,New York City
GPE,Brooklyn
GPE,New York
GPE,U.S.
GPE,Pasadena
GPE,Vermont
GPE,America
GPE,Illinois
GPE,Sonoma County
GPE,Calif.
GPE,Virginia
GPE,Delaware
GPE,Washington
GPE,Washington
GPE,South Carolina
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,Seattle
GPE,"Washington,"
GPE,DC
GPE,Florida
GPE,Brandon
GPE,Florida
GPE,Florida
GPE,FLORIDA
GPE,Florida
GPE,Brandon
GPE,Brandon
GPE,Florida
GPE,Brandon
GPE,Florida
GPE,Brandon
GPE,Florida
GPE,Brandon
GPE,Palm Beach
GPE,Florida
GPE,Cincinnati
GPE,Cincinnati
GPE,New Orleans
GPE,Washington
GPE,Washington
GPE,D.C.
GPE,Washington
GPE,D.C.
GPE,D.C.
GPE,Washington
GPE,Texas
GPE,Texas
GPE,Texas
GPE,"Washington,"
GPE,DC
GPE,Washington
GPE,D.C.
GPE,Bloomberg
GPE,California
GPE,Austria
GPE,Chicago
GPE,Chicago
GPE,Alabama
GPE,Washington
GPE,Washington
GPE,WASHINGTON
GPE,"Washington,"
GPE,DC
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,TEXAS
GPE,Hollywood
GPE,New York
GPE,the United States
GPE,Washington
GPE,D.C.
GPE,Los Angeles County
GPE,Oregon
GPE,Washington
GPE,Illinois
GPE,the United States
GPE,U.S.
GPE,New York City
GPE,Makary
GPE,Makary
GPE,Oregon
GPE,Washington
GPE,Washington
GPE,D.C.
GPE,Illinois
GPE,Los Angeles
GPE,Makary
GPE,Illinois
GPE,Chicago
GPE,Illinois
GPE,Illinois
GPE,Los Angeles County
GPE,Los Angeles County
GPE,Montgomery County
GPE,Maryland
GPE,Atlanta
GPE,Big Bird’s
GPE,Texas
GPE,Orlando
GPE,Florida
GPE,Big Bird's
GPE,Texas
GPE,Big Bird
GPE,Big Bird
GPE,Cupertino
GPE,California
GPE,Big Bird
GPE,Big Bird
GPE,Big Bird
GPE,China
GPE,Sesame Street
GPE,New York City
GPE,Big Bird’s
GPE,R-Ga.
GPE,D-N.Y.
GPE,La.
GPE,Big Bird
GPE,R-Va.
GPE,Illinois
GPE,Illinois
GPE,Chicago
GPE,Chicago
GPE,Illinois
GPE,New York
GPE,Maine
GPE,"Limassol, Cyprus"
GPE,Naval
GPE,America
GPE,R-Ga.
GPE,R-Ga.
GPE,Washington
GPE,R-Ga.
GPE,R-Calif.
GPE,D-Calif.
GPE,Jordan
GPE,Washington
GPE,Pelosi
GPE,Washington
GPE,Calif.
GPE,Washington
GPE,Oklahoma
GPE,Oklahoma City Public
GPE,Oklahoma City
GPE,Stitt
GPE,Stitt
GPE,Stitt
GPE,Oklahoma
GPE,Oklahoma City
GPE,Stitt
GPE,California
GPE,California
GPE,California
GPE,Stitt
GPE,FLORIDA
GPE,Oklahoma
GPE,Oklahoma City
GPE,Stitt
GPE,Stitt
GPE,Oklahoma
GPE,Oklahoma
GPE,Stitt
GPE,Stitt
GPE,OKCPS
GPE,OKCPS
GPE,Virginia
GPE,Virginia
GPE,Puerto Rico
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,California
GPE,U.S.
GPE,Detroit
GPE,Michigan
GPE,U.S.
GPE,Pennsylvania
GPE,Indiana
GPE,Pa.
GPE,U.S.
GPE,Indiana
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,West Virginia
GPE,Arizona
GPE,Texas
GPE,Paxton
GPE,New York
GPE,La Joya
GPE,Texas
GPE,U.S.
GPE,D-Calif.
GPE,Washington
GPE,Washington
GPE,Retail
GPE,West Virginia
GPE,Arizona
GPE,New York City
GPE,New York City
GPE,New York City
GPE,New York City
GPE,New York's
GPE,Manhattan
GPE,Scotland
GPE,Glasgow
GPE,US
GPE,Delaware
GPE,Rome
GPE,Scotland
GPE,the United States
PERSON,Psaki
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,Texas
GPE,Virginia
GPE,Texas
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,Miami
GPE,Decatur
GPE,Ga.
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,Washington
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Tampa
GPE,Florida
GPE,Georgia
GPE,Alabama
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
ORG,Moderna
ORG,Pfizer-BioNTech's
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,US
GPE,CHINA
GPE,Washington
GPE,D.C.
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,Wuhan
GPE,R-Kan.
GPE,R
GPE,Fla.
GPE,NIAID
GPE,NIAID
GPE,NIAID
GPE,U.S.
GPE,North Plainfield
GPE,New Jersey
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,U.S.
GPE,U.S.
GPE,North Plainfield
GPE,N.J.
GPE,Indiana
GPE,FLORIDA
GPE,Indiana
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,Washington
GPE,Missouri
GPE,New York City
GPE,New York
GPE,U.S.
GPE,U.S.
GPE,Kabul
GPE,Doha Qatar
GPE,Washington
GPE,Texas
GPE,Washington
GPE,Florida
GPE,Tampa
GPE,Palm Beach County
GPE,Tustin
GPE,America
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Alabama
GPE,Birmingham
GPE,Alabama
GPE,U.S.
GPE,Alabama
GPE,New York City
GPE,New York
GPE,U.S.
GPE,U.S.
GPE,Missouri
GPE,Missouri
GPE,Nebraska
GPE,Alaska
GPE,Arkansas
GPE,Iowa
GPE,Montana
GPE,New Hampshire
GPE,North Dakota
GPE,South Dakota
GPE,Wyoming
GPE,Alabama
GPE,Alabama
GPE,Washington
PERSON,Psaki
GPE,New Jersey
PERSON,Psaki
GPE,U.S.
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,Glasgow
GPE,Scotland
GPE,Stockholm
GPE,Sweden
GPE,U.K.
GPE,GLASGOW
GPE,SCOTLAND
GPE,Glasgow
GPE,Scotland
GPE,Thunberg
GPE,Thunberg
GPE,Thunberg
GPE,GLASGOW
GPE,SCOTLAND
GPE,Glasgow
GPE,Scotland
GPE,Thunberg
GPE,Thunberg
GPE,Florida
GPE,Alachua County
GPE,Florida
GPE,Alachua County
GPE,Florida
GPE,Broward County
GPE,FLORIDA
GPE,Fla.
GPE,Florida
GPE,Fla.
GPE,Florida
GPE,FLORIDA
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Miami
GPE,Miami Herald
GPE,Florida
GPE,Alachua County
GPE,Broward County
GPE,Washington
GPE,New York City
GPE,USA
GPE,New York City
GPE,NEW YORK
GPE,New York City
GPE,R
GPE,Oklahoma
GPE,Tennessee
GPE,Wyoming
GPE,Indiana
GPE,Alabama
GPE,Wisconsin
GPE,New York
GPE,New York City
GPE,New York City
GPE,New York City
GPE,New York City
GPE,the City of New York
GPE,R-Ill.
GPE,R-Ill.
GPE,Washington
GPE,D.C.
GPE,New York City
GPE,R-Md.
GPE,Ohio
GPE,Iowa
GPE,Texas
GPE,New Jersey
GPE,Newark
GPE,US
GPE,Kogelo
GPE,Kisumu
GPE,Kenya
GPE,Richmond
GPE,Virginia
GPE,Virginia
GPE,Virginia
GPE,U.S.
GPE,Washington
GPE,Dallas
GPE,NARA
GPE,College Park
GPE,Maryland
GPE,Dallas
GPE,Dallas
GPE,Dallas
GPE,Parkland
PERSON,Psaki
PERSON,Psaki
PERSON,Psaki
GPE,Afghanistan
GPE,U.S.
GPE,R
GPE,Washington
GPE,D.C.
GPE,Bethesda
GPE,Maryland
GPE,MD
GPE,Arizona
GPE,Arizona
GPE,Arizona
GPE,U.S.
GPE,U.S.
GPE,Scribd
GPE,Arizona
GPE,Arizona
GPE,South Carolina
GPE,Greenville
GPE,Greenville
GPE,South Carolina
GPE,U.S.
GPE,Greeneville
GPE,Greenville
GPE,South Carolina
GPE,U.S.
GPE,FLORIDA
GPE,Greenville
GPE,Indiana
GPE,Ohio
GPE,Greenville
GPE,South Carolina
GPE,U.S.
GPE,U.S.
GPE,Kentucky
GPE,Chicago
GPE,Tucson
GPE,Arizona
GPE,R-Ariz.
GPE,NEW YORK
GPE,Tucson City
GPE,Arizona
GPE,Tucson
GPE,Arizona
GPE,Tucson
GPE,Arizona
GPE,Phoenix
GPE,Maryland
GPE,U.S.
GPE,Maryland
GPE,India
GPE,Easton
GPE,Maryland
GPE,Maryland
GPE,U.S.
GPE,Maryland
GPE,U.S.
GPE,Washington
GPE,D.C.
GPE,U.S.
GPE,Georgia
GPE,U.S.
GPE,D-Ill.
GPE,United States
GPE,Mexico City
GPE,Mexico
GPE,D-Ill.
GPE,Washington
GPE,the United States
GPE,U.S.
GPE,Westchester County
GPE,New York
GPE,New York
GPE,Chicago
GPE,Denver
GPE,Minneapolis
GPE,Yakima
GPE,Washington
GPE,Harrisburg
GPE,Pennsylvania
GPE,Washington
GPE,Walensky
GPE,New Hampshire
GPE,Rockingham County
GPE,California
GPE,California
GPE,New York
GPE,New York City
GPE,CALIFORNIA
GPE,California
GPE,California
GPE,California
GPE,Redondo Beach
GPE,CALIFORNIA
GPE,District
GPE,California
GPE,Oakland
GPE,California
GPE,California
GPE,California
GPE,San Francisco
GPE,San Francisco
GPE,United States
GPE,Los Angeles
GPE,USA
GPE,Los Angeles Airport
GPE,CALIFORNIA
GPE,California
GPE,San Francisco
GPE,San Francisco
GPE,California
GPE,San Francisco
GPE,DC
GPE,Chicago
GPE,Illinois
GPE,Chicago
GPE,Indiana
GPE,CHICAGO
GPE,Chicago
GPE,Indiana
GPE,Indiana
GPE,Bloomington
GPE,Indiana
GPE,Chicago
GPE,Indiana
GPE,Indiana
GPE,Munster
GPE,Indiana
GPE,Chicago
GPE,Chicago
GPE,Indiana
GPE,Chicago
GPE,Indiana
GPE,Indiana
GPE,Chicago
GPE,Indiana
GPE,Indiana
GPE,Chicago
GPE,Chicago
GPE,Magnus
GPE,U.S.
GPE,Magnus
GPE,Magnus
GPE,Magnus
GPE,Magnus
GPE,Washington
GPE,D.C.
PERSON,Psaki
GPE,Washington
GPE,D.C.
GPE,D.C.
GPE,D.C.
GPE,Bidens
GPE,Bidens
GPE,Georgetown
GPE,Washington
GPE,D.C.
GPE,DC
GPE,Chicago
GPE,the Windy City
GPE,Chicago
GPE,Chicago
GPE,Chicago
GPE,Washington
GPE,D.C.
GPE,Bidens
GPE,Georgetown
GPE,Washington
GPE,D.C.
GPE,DC
GPE,Texas
GPE,Abbott
GPE,Texas
GPE,Texas
GPE,Texas
GPE,San Antonio
GPE,Texas
GPE,Texas
GPE,Abbott
GPE,Paxton
GPE,Texas
GPE,Texas
GPE,Abbott
GPE,U.S.
GPE,Washington
GPE,America
GPE,U.S.
GPE,Canada
GPE,Mexico
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,Canada
GPE,Canada
GPE,U.S.
GPE,U.S.
GPE,U.S.
GPE,D-N.Y.
GPE,Canada
GPE,Florida
GPE,Leon County
GPE,Tallahassee
GPE,Florida
GPE,Leon County
GPE,Florida
GPE,Leon County
GPE,Florida
GPE,Orlando Sentinel
GPE,New Jersey
GPE,New Jersey
GPE,New Jersey
GPE,Asbury Park
GPE,D-N.J.
GPE,New Jersey
GPE,New Jersey
GPE,Asbury Park
GPE,New Jersey
GPE,Schepisi
GPE,New Jersey
GPE,New Jersey
GPE,New York City
GPE,NEW JERSEY
GPE,US
GPE,New York City
GPE,San Francisco
GPE,California
GPE,Seattle
GPE,Washington
GPE,Chicago
GPE,New Jersey
GPE,D-N.Y.
GPE,the Middletown Township Public Schools
GPE,New Jersey
GPE,New Jersey
GPE,Illinois
GPE,Elk Grove Village
GPE,Illinois
GPE,Clayco
GPE,Clayco
GPE,Clayco
GPE,Clayco
GPE,Chicago
GPE,U.S.
GPE,the United States
GPE,Chicago
GPE,Chicago
GPE,Illinois
GPE,Chicago
GPE,Elk Grove Village
GPE,Clayco
GPE,Clayco
GPE,U.S.
GPE,Chicago
GPE,Idaho
GPE,Texas
GPE,Little’s
GPE,Idaho
GPE,Texas
GPE,Idaho
GPE,Idaho
GPE,Texas
GPE,Idaho
GPE,Boise
GPE,Idaho
GPE,Alabama
GPE,Indiana
GPE,Iowa
GPE,Florida
GPE,Texas
GPE,New York State Rifle & Pistol Association
GPE,Texas
GPE,Oklahoma
GPE,North Carolina
GPE,D-Mich.
GPE,Michigan
GPE,Detroit
GPE,Tlaib
GPE,Tlaib
GPE,Washington
GPE,Dearborn
GPE,Michigan
GPE,Tlaib
GPE,Kentucky
GPE,Tlaib
GPE,Kentucky
ORG,Moderna
GPE,Arlington
GPE,Virginia
ORG,Moderna
GPE,Chicago
GPE,the City of Chicago
GPE,Chicago
GPE,SOTOMAYOR
GPE,Chicago
GPE,Kavanaugh
GPE,South Carolina
GPE,U.S.
GPE,Florida
GPE,U.S.
GPE,France
GPE,Denmark
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Abbott
GPE,Florida
GPE,Texas
GPE,Texas
GPE,Texas
GPE,Fla.
GPE,Tylenol
GPE,Scribd
GPE,Scribd
GPE,New Orleans
GPE,New Hampshire
GPE,New Hampshire
GPE,New Hampshire
GPE,New Hampshire
GPE,New Hampshire
GPE,US
GPE,Vermont
GPE,New York City
GPE,New York
GPE,New York’s
GPE,Del Rio
GPE,U.S.
GPE,Del Rio
GPE,U.S.
GPE,Mexico
GPE,Texas
GPE,America
GPE,America
GPE,New York
GPE,Rochester
GPE,New York City
GPE,Niagara
GPE,New York
GPE,Del Rio
GPE,Texas
GPE,the United States
PERSON,Psaki
GPE,U.S.
GPE,US
GPE,the United States
GPE,U.S.
PERSON,Psaki
GPE,U.S.
GPE,Del Rio
GPE,Texas
GPE,Del Rio
GPE,U.S.
GPE,U.S.
GPE,Canada
GPE,Mexico
GPE,San Francisco
GPE,London
GPE,San Francisco
GPE,San Francisco
GPE,San Francisco
GPE,San Franciscans
GPE,San Francisco's
GPE,San Francisco
GPE,San Francisco
GPE,California
GPE,Politico
GPE,California
GPE,Politico
GPE,California
GPE,Los Angeles
GPE,San Francisco
GPE,California
GPE,Virginia
GPE,Virginia
GPE,Washington
GPE,Washington
GPE,Virginia
GPE,Virginia
GPE,Afghanistan
GPE,Nebraska City
GPE,Nebraska
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Florida
GPE,Texas
GPE,Alabama
GPE,Alabama
GPE,Washington
GPE,D.C.
GPE,California
GPE,Virginia
GPE,California
GPE,CALIFORNIA
GPE,California
GPE,Los Angeles
GPE,the United States
GPE,R
GPE,Afghanistan
GPE,U.S.
GPE,Afghanistan
GPE,Quinnipiac
GPE,Afghanistan
GPE,AFGHANISTAN
GPE,Afghanistan
GPE,U.S.
GPE,America
GPE,U.S.
GPE,Afghanistan
GPE,U.S.
GPE,Kabul
GPE,U.S.
GPE,AFGHANISTAN
GPE,Afghanistan
GPE,Quinnipiac
GPE,Arizona
GPE,Arizona
GPE,Scribd
GPE,Arizona
GPE,U.S.
GPE,U.S.
GPE,the United States
GPE,U.S.
GPE,Texas
GPE,Admin
GPE,Politico
GPE,Politico
GPE,Walensky
GPE,Politico
GPE,Hague
GPE,North Carolina
GPE,United States
GPE,Kabul
GPE,U.S.
GPE,Hague
GPE,Kabul
GPE,Phipps Hague
GPE,Phipps Hague
GPE,Hague
GPE,U.S.
GPE,U.S.
GPE,the United States
GPE,California
GPE,California
GPE,California
GPE,Long Beach
GPE,Golden State
GPE,CALIFORNIA
GPE,California
GPE,California
GPE,San Leandro
GPE,Calif.
GPE,California
GPE,America
GPE,America
GPE,CALIFORNIA
GPE,Texas
GPE,Florida
GPE,Texas
GPE,Florida
GPE,Mississippi
GPE,America
GPE,America
GPE,America
GPE,California
GPE,California
GPE,California
GPE,California
GPE,California
GPE,California
GPE,CALIFORNIA
GPE,Los Angeles
GPE,San Diego
GPE,California
PERSON,WARREN
GPE,California
GPE,Massachusetts
GPE,Minnesota
GPE,Vermont
GPE,Nebraska
GPE,New Jersey
GPE,U.S.
PERSON,Psaki
PERSON,Psaki
PERSON,Psaki
PERSON,Psaki
GPE,Florida
GPE,Florida
GPE,Florida
GPE,South Carolina
GPE,South Dakota
GPE,Texas
GPE,Georgia
GPE,Missouri
GPE,Wyoming
GPE,Arizona
GPE,Tennessee
GPE,North Dakota
GPE,Oklahoma
GPE,Montana
GPE,Nebraska
GPE,Abbott
GPE,Texas
GPE,CALIFORNIA
GPE,Mississippi
GPE,Alaska
GPE,Arkansas
GPE,Alabama
GPE,Utah
GPE,Iowa
GPE,Idaho
GPE,Abbott
GPE,Afghanistan
GPE,Washington
GPE,D.C.
GPE,Washington
GPE,D.C.
GPE,Washington
GPE,South Carolina
GPE,Texas
GPE,Texas
GPE,Kentucky
GPE,Kentucky
GPE,Frankfort
GPE,Ky.
GPE,Kentucky
GPE,America
GPE,America
GPE,America
GPE,L.A.
GPE,CALIFORNIA
GPE,R
GPE,Fla.
GPE,R
GPE,Texas
GPE,Texas
GPE,Arizona
GPE,Arizona
GPE,R
GPE,R-Ariz.
GPE,Biggs
GPE,Ala.
GPE,Los Angeles
GPE,Florida
GPE,Florida
GPE,Leon County
GPE,FLORIDA
GPE,Tallahassee
GPE,New York City
GPE,the United States
GPE,New York City
GPE,Los Angeles
GPE,Arizona
GPE,Arizona
GPE,Tucson
GPE,Arizona
GPE,Tucson
GPE,Tucson
GPE,Arizona
GPE,Tucson
